Order_ID,Order_Date,Ship_Date,Ship Mode,Customer_ID,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.0199
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2,0,1.999
US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588
US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.7,-26.726
US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.2,32.4342
CA-2016-121447,2016-02-21,2016-02-22,First Class,EA-14035,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0,66.542
CA-2016-119025,2016-02-22,2016-02-28,Standard Class,PV-18985,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0,137.2896
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055
CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
CA-2016-165015,2016-02-25,2016-02-27,Second Class,BD-11725,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,0.2,17.52
CA-2016-102456,2016-02-27,2016-03-01,First Class,DL-12865,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552
CA-2016-101448,2016-02-27,2016-03-01,Second Class,EB-13930,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0,28.41
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,0.6,-6.8816
CA-2016-101623,2016-02-28,2016-03-06,Standard Class,RR-19525,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,0,18.24
CA-2016-111283,2016-02-29,2016-03-04,Standard Class,LC-16870,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,7,0.2,8.3328
US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208
US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,0,12.1348
US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.2468
US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,0,2400.9657
US-2016-151862,2016-03-01,2016-03-08,Standard Class,ON-18715,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.4514
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0,129.5865
CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166.44,3,0,79.8912
CA-2016-116799,2016-03-03,2016-03-06,First Class,JG-15310,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,0.2,15.5092
CA-2016-116799,2016-03-03,2016-03-06,First Class,JG-15310,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,0.3,-56.343
CA-2016-167759,2016-03-03,2016-03-08,Second Class,CC-12670,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,0,37.758
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895
CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605
CA-2016-120005,2016-03-03,2016-03-03,Same Day,TS-21160,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,11.9952
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,3,0.2,-786.0144
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.2,0.7776
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,3,0.2,32.3982
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.2,5.7365
CA-2016-154053,2016-03-04,2016-03-10,Standard Class,MG-17890,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0,4.9271
CA-2016-122518,2016-03-04,2016-03-08,Second Class,RF-19345,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528
CA-2016-164637,2016-03-04,2016-03-08,Standard Class,RD-19480,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,64.2
CA-2016-158358,2016-03-04,2016-03-08,Standard Class,EM-13810,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99
US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,1,0.7,-1.4982
US-2016-155173,2016-03-06,2016-03-10,Standard Class,JB-16045,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,3,0.4,-12.5103
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664
US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
CA-2016-106306,2016-03-08,2016-03-08,Same Day,PG-18820,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148
CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,-25.3344
CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,0.2,-1.3464
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.3504
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,0.8,-14.1696
CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.388
CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,0.2,49.3938
US-2016-140172,2016-03-08,2016-03-13,Standard Class,SP-20650,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,0.1,48.3336
US-2016-140172,2016-03-08,2016-03-13,Standard Class,SP-20650,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.753
CA-2016-120803,2016-03-09,2016-03-13,Standard Class,RB-19465,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89
CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363
CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0,88.725
CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0,8.7906
CA-2016-153269,2016-03-09,2016-03-12,First Class,PS-18760,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,0,23.31
US-2016-112977,2016-03-10,2016-03-16,Standard Class,CJ-12010,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-22.098
US-2016-122182,2016-03-10,2016-03-14,Standard Class,BD-11770,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985
CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0,7.152
CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048
CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.1015
CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73
CA-2016-108959,2016-03-10,2016-03-14,Second Class,MH-17785,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435
CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.7714
CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.2062
US-2016-128902,2016-03-11,2016-03-15,Standard Class,MB-18085,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722
CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.5372
CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432
CA-2016-122511,2016-03-11,2016-03-11,Same Day,BT-11485,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208
CA-2016-119683,2016-03-12,2016-03-16,Second Class,CK-12595,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,29.34,3,0,13.4964
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.7655
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.274
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.9744
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352
US-2016-119270,2016-03-12,2016-03-16,Standard Class,SW-20245,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0,8.991
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.528
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272,2,0.8,-2.1624
CA-2016-159373,2016-03-13,2016-03-18,Standard Class,LT-17110,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0
US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0,40.9216
US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0,44.8896
US-2016-108637,2016-03-13,2016-03-18,Standard Class,AB-10060,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46,4,0,20.7
CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0,7.3528
CA-2016-136301,2016-03-13,2016-03-15,Second Class,EH-13765,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0,196.5036
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71
CA-2016-119123,2016-03-13,2016-03-18,Standard Class,DB-13360,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194
US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,0.2,1.8792
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737
CA-2016-124793,2016-03-14,2016-03-16,First Class,MM-18280,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382
CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0,4.3524
US-2016-113509,2016-03-15,2016-03-19,Standard Class,PL-18925,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0,147.0896
CA-2016-140571,2016-03-15,2016-03-19,Standard Class,SJ-20125,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0,21.0128
CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,0.3,-143.431
CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,0.8,-35.8176
CA-2016-128111,2016-03-17,2016-03-23,Standard Class,CS-12355,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168
CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0,62.3904
CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0,15.9446
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,0,89.955
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0,297.6435
CA-2016-131737,2016-03-17,2016-03-17,Same Day,GZ-14470,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0,252.59
CA-2016-134544,2016-03-17,2016-03-19,Second Class,AC-10660,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941
